Close,Volume
387.8900146484375,4349900
389.6099853515625,4009500
387.260009765625,7607300
394.4700012207031,5223000
403.6400146484375,3648600
397.80999755859375,3425000
396.1499938964844,2729700
385.7099914550781,3830300
383.5299987792969,3960700
383.20001220703125,3847800
385.7799987792969,2859100
367.25,5324400
349.07000732421875,5867600
340.70001220703125,7690900
340.0,6650800
364.6400146484375,7186300
350.04998779296875,5695000
352.4700012207031,3941800
350.9100036621094,3286000
350.3800048828125,3030400
344.19000244140625,3687900
348.79998779296875,5229700
343.2200012207031,3691200
349.9100036621094,3250400
351.9599914550781,3168000
360.9100036621094,3085100
367.7200012207031,3499300
368.6199951171875,3163400
370.9800109863281,2198300
374.9800109863281,3305500
374.6300048828125,2848800
380.8699951171875,2340700
381.05999755859375,2095600
382.9800109863281,2970100
384.9700012207031,2153000
383.989990234375,3383900
383.2799987792969,2031300
395.94000244140625,3157700
397.3999938964844,2664100
399.4700012207031,2409200
404.69000244140625,2763800
417.1300048828125,5391500
420.67999267578125,3008000
417.6099853515625,2453000
414.0299987792969,2495800
414.3299865722656,1889500
407.69000244140625,2087700
413.1000061035156,2680400
412.2300109863281,2246500
413.3599853515625,1780400
415.0899963378906,4231300
403.3999938964844,4153700
412.489990234375,2737500
413.9100036621094,1843400
415.20001220703125,2275500
416.9200134277344,2146900
416.260009765625,3034200
416.05999755859375,2627400
412.8399963378906,3385400
413.67999267578125,6313300
391.67999267578125,10629700
401.7300109863281,6798300
382.67999267578125,6866300
378.0400085449219,4808900
376.9200134277344,8126900
380.1199951171875,3841800
382.3399963378906,4797100
387.54998779296875,3718800
384.95001220703125,3139700
385.8299865722656,5083800
386.8800048828125,4645500
392.1000061035156,4516400
378.4700012207031,6912200
379.30999755859375,2863700
376.92999267578125,3545100
382.239990234375,3708200
373.3800048828125,4726600
371.42999267578125,4022500
363.3500061035156,3548700
366.989990234375,2898700
364.17999267578125,2551000
361.7699890136719,3592900
366.45001220703125,3340500
365.7900085449219,2459200
367.67999267578125,2770400
372.8699951171875,2449000
372.4599914550781,1994600
371.69000244140625,2692100
370.739990234375,2053200
369.4700012207031,2984200
370.70001220703125,4234200
364.0,3295200
357.69000244140625,4513100
347.79998779296875,4307900
338.8500061035156,6449300
338.739990234375,3909000
345.6199951171875,3347200
338.2699890136719,4661800
341.04998779296875,3507800
333.6499938964844,4366200
338.42999267578125,3569400
351.07000732421875,4375100
348.5799865722656,3745600
354.8500061035156,3718700
357.239990234375,2923000
361.0299987792969,2808000
353.42999267578125,3727900
353.42999267578125,2363200
362.0899963378906,3058600
363.2099914550781,2259500
354.9100036621094,4067400
356.3500061035156,2353800
353.9599914550781,3803100
356.70001220703125,2639300
345.6300048828125,4229400
348.5,3035300
344.30999755859375,4918300
348.9700012207031,4662600
358.6600036621094,5043300
354.05999755859375,4324900
350.1600036621094,4552500
350.54998779296875,11804200
349.3599853515625,14146600
347.1000061035156,6768600
352.7300109863281,6697000
362.07000732421875,6449900
367.4599914550781,4752400
365.8999938964844,7693000
364.0799865722656,4709600
361.7799987792969,3831100
353.2699890136719,6140000
354.1600036621094,3336700
360.3699951171875,3073000
359.4200134277344,4075900
352.75,5360700
343.7200012207031,6505700
351.4800109863281,3955400
346.739990234375,3122100
350.1400146484375,5340200
348.30999755859375,3275500
348.7699890136719,3285000
347.4700012207031,2890400
