Close,Volume
212.17066955566406,42432400
214.7144317626953,54385400
213.5772247314453,48862900
217.73704528808594,94127800
220.19102478027344,44299500
223.2036590576172,34493600
220.98907470703125,34466100
223.3034210205078,37094800
217.36793518066406,39818600
221.58761596679688,65299300
222.64503479003906,36412700
223.34332275390625,35905900
202.69384765625,103419000
187.92002868652344,125910900
181.0169219970703,160466300
171.9989776611328,120859500
198.3644561767578,184395900
189.9550323486328,121880000
197.66615295410156,87435900
202.02549743652344,101352900
201.6464080810547,51343900
193.79563903808594,59732400
196.4990234375,52164700
192.6883544921875,46742500
199.25228881835938,52976400
204.1004180908203,52929200
207.8612060546875,47311000
208.76898193359375,38222300
209.62689208984375,38743100
210.6942901611328,36827600
211.9811248779297,52286500
212.79913330078125,57365700
204.8485870361328,101010600
198.40435791015625,69018500
198.02528381347656,51216500
195.7707977294922,68536700
197.00778198242188,50478900
198.0452423095703,36453900
210.55104064941406,63775800
212.68861389160156,51909300
212.08929443359375,49325800
211.21029663085938,45029500
211.0205078125,54737900
208.54331970214844,46140500
206.62550354003906,42496600
201.86090087890625,59211800
201.13172912597656,46742400
195.04864501953125,78432900
199.98304748535156,56288500
200.1927947998047,45339700
199.72332763671875,51396800
200.622314453125,70819900
201.47134399414062,35423300
203.03956604003906,46381600
202.590087890625,43604000
200.40257263183594,55126100
203.68882751464844,46607700
201.2216339111328,72862600
202.44024658203125,54672600
198.55465698242188,60989900
198.97418212890625,43904600
196.227294921875,51447300
198.195068359375,43020700
195.418212890625,38856200
196.35714721679688,45394700
200.7721405029297,96813500
201.27157592773438,55814300
200.07293701171875,54064000
201.33151245117188,39525700
200.7721405029297,50799100
200.85205078125,73188600
204.93740844726562,91912800
207.58441162109375,78788900
212.1991729736328,67941800
213.30792236328125,34955800
209.7119903564453,50229000
209.7719268798828,42848900
210.90065002441406,48749400
212.16920471191406,44443600
210.92062377929688,39765800
208.3834991455078,38840100
208.87295532226562,42296300
209.92176818847656,47490500
209.78192138671875,48068100
210.9405975341797,48974600
212.23912048339844,51377400
214.15695190429688,46404100
213.9072265625,46989300
213.51766967773438,46022600
213.63754272460938,40268800
213.80735778808594,37858000
211.03050231933594,51411700
208.81301879882812,45512500
207.33470153808594,80698400
202.1505889892578,104434500
203.11949157714844,75109300
202.68995666503906,44155100
213.0082550048828,108483100
219.7805633544922,90224800
229.0900115966797,113854000
227.17999267578125,61806100
229.64999389648438,55626200
233.3300018310547,69878500
232.77999877929688,51916300
231.58999633789062,56038700
230.88999938964844,37476200
230.55999755859375,39402600
226.00999450683594,42263900
224.89999389648438,30621200
227.75999450683594,42477800
227.16000366210938,30983100
229.30999755859375,54575100
230.49000549316406,31259500
232.55999755859375,38074700
232.13999938964844,39418400
229.72000122070312,44075600
238.47000122070312,66427800
239.77999877929688,47549400
239.69000244140625,54870400
237.8800048828125,48999500
234.35000610351562,66313900
226.7899932861328,83440800
230.02999877929688,50208600
234.07000732421875,55824200
236.6999969482422,42699500
238.14999389648438,63421100
238.99000549316406,46508000
237.8800048828125,44249600
245.5,163741300
256.0799865722656,105517400
254.42999267578125,60275200
252.30999755859375,42303700
256.8699951171875,55202100
255.4600067138672,46076300
254.42999267578125,40127700
254.6300048828125,37704300
255.4499969482422,48713900
257.1300048828125,42630200
258.0199890136719,49155600
256.69000244140625,44664100
256.4800109863281,31955800
258.05999755859375,36496900
254.0399932861328,38322000
245.27000427246094,61999100
247.66000366210938,38142900
247.77000427246094,35478000
249.33999633789062,33893600
247.4499969482422,39777000
252.2899932861328,48876500
