Close,Volume
192.1699981689453,41267300
196.00999450683594,53679200
178.41000366210938,95553600
171.0,123159400
175.25999450683594,109327100
170.66000366210938,87710400
191.10000610351562,116804300
181.22000122070312,68302000
184.8699951171875,50594300
182.1199951171875,48002500
179.58999633789062,43642000
174.3300018310547,51875300
172.61000061035156,44726500
167.32000732421875,48126100
173.17999267578125,56607200
180.60000610351562,63470100
186.5399932861328,43763200
188.99000549316406,36414300
187.6999969482422,33224700
187.38999938964844,41667300
184.4199981689453,55176500
190.1999969482422,74266000
189.97999572753906,77903500
186.35000610351562,35217500
185.00999450683594,29314100
188.7100067138672,43948600
192.0800018310547,41043600
193.05999755859375,29663100
208.63999938964844,75205000
211.3699951171875,56193700
210.25,38492100
205.1699981689453,64347300
205.58999633789062,43318500
206.16000366210938,34314800
204.07000732421875,29470400
201.1199951171875,42460900
203.10000610351562,38938900
200.99000549316406,33393500
206.02000427246094,34892000
204.72000122070312,28549800
205.6999969482422,34650000
205.00999450683594,51679400
206.64999389648438,29113300
205.7100067138672,33139100
207.22999572753906,29915600
207.91000366210938,51864200
213.57000732421875,39832500
216.97999572753906,38102500
217.61000061035156,31303300
213.1999969482422,39326000
213.24000549316406,27640000
212.10000610351562,29337800
216.10000610351562,33284200
214.82000732421875,32086300
212.52000427246094,44360500
209.69000244140625,75350700
208.47000122070312,37311700
212.77000427246094,38378800
211.99000549316406,31755700
217.1199951171875,50480800
223.3000030517578,119217100
219.38999938964844,58887800
220.4600067138672,39256800
219.9199981689453,30894200
223.41000366210938,29632400
223.47000122070312,36604100
219.36000061035156,45692000
222.5399932861328,38155100
222.25999450683594,30370600
225.02000427246094,50518300
225.69000244140625,35702600
226.35000610351562,34907300
223.19000244140625,39535900
223.8800048828125,31855800
226.1300048828125,37833800
229.3000030517578,40297600
227.47000122070312,37483700
228.2899932861328,28294900
232.22999572753906,42902300
231.44000244140625,28712100
232.7899932861328,26300100
231.00999450683594,33716200
230.19000244140625,32993300
234.11000061035156,104357300
214.75,122258800
211.64999389648438,77890100
213.75,51505100
222.30999755859375,54823000
223.1300048828125,40603500
222.69000244140625,32970500
221.3000030517578,31646200
221.47000122070312,37185800
224.55999755859375,36508300
230.97999572753906,61545800
231.02999877929688,39649200
231.49000549316406,25248900
228.00999450683594,29891000
223.80999755859375,36604300
221.9499969482422,32140500
228.83999633789062,37315300
227.94000244140625,22633700
228.7100067138672,26105400
229.1199951171875,21254500
231.60000610351562,33679600
229.0,26199200
225.33999633789062,38843900
225.99000549316406,29223100
235.67999267578125,59391800
232.3300018310547,36721800
235.83999633789062,33947100
238.24000549316406,27033800
230.3300018310547,60907700
229.9499969482422,37485600
228.14999389648438,38496200
231.42999267578125,33243300
234.0500030517578,38203900
231.6199951171875,42815200
231.22999572753906,37931700
231.47999572753906,97943200
227.6300048828125,45914500
220.7100067138672,70956200
220.2100067138672,49509000
218.14999389648438,52226300
219.77999877929688,41650100
222.1699981689453,44259200
219.57000732421875,48396400
220.6300048828125,43933800
222.41000366210938,41258600
219.50999450683594,43572100
